age,edu,edunumber,gender,gov,marriage,occupation,relation,skin,workhour,income
20,4,0,2,5,3,3,6,5,40,0
18,3,7,1,1,3,3,2,1,15,0
27,1,13,2,1,3,5,4,1,40,0
25,4,0,1,1,3,7,4,1,35,0
45,4,0,2,1,3,0,6,5,30,0
53,2,10,2,1,3,5,4,5,40,0
54,2,10,1,1,1,2,3,1,45,1
41,4,0,1,1,1,4,3,1,40,1
23,0,5,1,1,3,8,5,1,35,0
17,14,6,1,1,3,3,2,1,18,0
42,4,0,1,1,1,2,3,1,40,0
61,11,8,1,1,6,6,4,1,40,0
57,2,10,2,1,5,0,6,1,38,1
21,2,10,1,6,3,2,2,1,35,0
44,2,10,1,1,1,4,3,1,40,1
48,7,12,1,1,2,3,4,1,44,0
46,5,15,1,1,2,0,6,1,48,0
37,4,0,1,2,3,0,4,1,86,0
35,4,0,2,1,3,5,4,1,54,0
27,1,13,2,5,3,0,4,1,40,0
28,2,10,1,1,3,4,4,4,40,0
19,4,0,1,1,3,7,2,1,10,0
63,1,13,1,2,1,4,3,1,50,1
69,4,0,2,0,2,0,4,1,40,0
69,7,12,2,0,5,0,4,1,6,0
36,8,11,2,6,6,0,2,1,40,0
20,11,8,1,1,3,3,2,1,35,0
28,1,13,1,6,1,0,3,1,50,0
58,4,0,2,1,1,4,1,1,38,0
48,4,0,1,1,1,4,3,1,40,0
39,2,10,2,1,2,5,6,1,56,0
38,4,0,1,1,1,2,3,1,44,0
50,7,12,2,5,2,6,4,1,40,0
35,1,13,2,1,3,6,4,1,40,0
45,1,13,1,2,2,5,6,1,50,0
38,2,10,1,3,1,2,3,1,38,0
54,7,12,2,1,2,5,6,1,55,1
42,1,13,2,1,3,6,2,1,12,0
32,14,6,2,1,4,2,6,5,40,0
55,15,16,1,6,1,6,3,2,70,1
63,2,10,1,1,1,4,3,1,30,0
21,0,5,1,1,3,8,4,1,48,0
62,12,14,1,0,1,0,3,1,30,1
46,1,13,1,5,1,0,3,1,40,1
43,2,10,2,1,3,0,6,5,40,0
35,4,0,1,2,1,5,3,1,60,0
37,0,5,1,1,1,0,3,1,40,0
51,4,0,2,1,3,2,6,1,45,0
45,1,13,1,1,1,5,3,1,72,1
19,11,8,1,1,3,3,2,1,20,0
61,4,0,1,0,1,0,3,1,40,1
61,0,5,1,1,5,5,4,5,65,0
21,4,0,2,1,3,4,4,1,40,0
45,4,0,1,1,1,0,3,1,40,0
38,1,13,1,1,1,5,3,1,50,1
28,1,13,2,1,1,6,1,1,40,1
40,1,13,1,5,1,6,3,1,35,0
32,4,0,2,1,3,8,6,5,40,0
55,2,10,2,5,6,0,6,5,35,0
64,4,0,2,1,5,6,4,1,23,0
34,4,0,1,1,4,0,6,1,40,0
19,2,10,1,0,3,0,2,1,60,0
58,2,10,2,1,2,3,6,5,40,0
46,7,12,1,1,1,2,3,1,55,0
44,8,11,1,1,1,5,3,1,40,0
31,2,10,2,1,4,3,6,5,40,0
31,4,0,2,4,3,8,6,1,40,0
39,2,10,2,1,1,4,1,1,45,1
19,11,8,2,1,3,4,2,1,18,0
56,4,0,2,1,2,3,6,1,40,0
53,0,5,1,5,1,5,3,1,40,0
68,12,14,1,1,1,6,3,1,18,0
69,4,0,2,1,5,3,4,1,18,0
62,2,10,1,1,1,4,3,1,40,1
62,4,0,1,6,1,3,3,1,40,0
39,4,0,2,1,2,3,6,1,40,0
45,7,12,1,4,3,5,4,1,40,0
29,2,10,1,1,1,0,3,5,50,0
33,2,10,1,1,1,3,3,1,40,0
34,2,10,1,1,1,8,3,5,40,1
29,4,0,2,1,3,8,4,1,40,0
65,3,7,1,3,1,5,3,1,35,1
18,2,10,2,1,3,4,2,1,35,0
22,4,0,1,1,3,0,2,1,40,0
30,1,13,1,1,1,0,3,1,40,1
44,1,13,1,1,1,8,3,1,40,1
48,2,10,2,1,2,6,6,1,20,0
52,4,0,1,4,2,0,4,1,45,0
53,1,13,1,2,1,5,3,2,20,1
48,4,0,2,4,6,0,6,1,40,0
25,1,13,2,1,3,0,2,1,40,0
41,1,13,1,1,1,4,3,1,50,1
37,4,0,1,1,3,2,4,1,40,0
55,14,6,1,1,1,0,3,5,45,0
67,4,0,2,1,3,0,4,1,38,0
36,2,10,1,1,2,0,4,1,45,0
47,4,0,2,1,4,4,4,1,52,0
36,4,0,2,0,3,0,6,1,40,0
25,1,13,2,1,3,4,4,1,16,0
19,0,5,1,1,3,0,5,1,16,0
24,10,4,1,1,4,8,2,1,40,0
30,2,10,1,2,3,4,2,1,25,0
17,3,7,1,1,3,0,2,1,16,0
28,1,13,1,1,3,0,2,1,40,0
34,8,11,1,1,1,0,3,1,45,0
35,2,10,1,1,1,4,3,1,46,0
24,2,10,1,5,1,0,3,5,40,0
43,4,0,2,1,1,0,1,1,35,1
20,4,0,1,1,3,8,4,5,40,0
55,12,14,1,1,2,5,6,1,40,1
22,2,10,2,1,3,0,2,5,35,0
20,2,10,1,1,3,3,2,1,50,0
44,4,0,2,1,2,3,6,1,40,0
38,7,12,1,1,3,2,4,1,40,0
53,0,5,2,1,5,4,6,5,25,0
26,2,10,1,1,4,4,2,3,48,0
58,2,10,1,1,1,0,3,1,40,1
23,4,0,1,1,3,5,4,1,40,0
53,13,2,1,1,1,0,3,1,50,0
35,4,0,1,1,2,2,6,1,40,0
41,4,0,1,3,1,4,3,1,62,0
31,4,0,1,1,1,8,3,1,40,0
50,4,0,2,1,5,6,6,5,40,0
57,0,5,1,1,1,4,3,5,55,1
25,3,7,1,1,1,1,3,1,40,0
23,4,0,1,1,1,8,3,1,40,0
48,1,13,1,1,3,5,4,1,50,0
34,2,10,2,1,2,4,4,1,60,0
37,2,10,1,1,1,2,3,2,40,0
43,1,13,1,3,1,4,5,2,45,0
20,2,10,1,1,3,4,5,1,20,0
40,1,13,1,5,1,6,3,1,75,1
27,2,10,2,1,1,0,1,1,40,0
35,14,6,1,1,1,2,3,1,40,0
33,1,13,2,1,3,4,4,1,40,0
57,2,10,2,6,2,2,4,1,40,0
43,7,12,1,1,1,1,3,2,40,0
40,7,12,1,1,1,5,3,1,55,1
54,2,10,1,1,2,0,4,1,55,0
28,2,10,2,1,2,0,4,1,40,0
32,4,0,1,1,1,2,3,1,40,0
49,4,0,1,1,1,4,3,1,50,1
52,4,0,1,1,1,2,3,1,40,0
41,14,6,1,1,1,0,3,1,60,0
19,4,0,1,1,3,0,2,1,40,0
33,4,0,2,1,2,2,2,1,42,0
21,2,10,1,0,3,0,6,1,40,0
25,1,13,2,1,1,6,1,1,32,0
44,3,7,2,1,2,4,6,1,44,0
20,2,10,1,1,3,6,2,1,40,0
46,14,6,1,1,6,3,4,2,37,0
39,4,0,1,1,1,4,3,1,50,0
34,4,0,1,1,3,7,4,1,40,0
19,4,0,1,1,3,7,2,1,35,0
27,4,0,1,1,1,2,3,1,40,1
53,0,5,1,1,1,0,3,1,40,0
46,8,11,1,1,2,8,6,1,40,0
23,1,13,1,0,3,0,2,1,40,0
39,2,10,1,1,3,8,5,2,40,0
30,4,0,1,1,1,7,3,1,40,0
53,12,14,1,1,1,5,3,1,45,1
33,0,5,1,1,1,7,3,1,40,0
22,2,10,2,1,1,5,1,1,40,0
44,2,10,2,1,2,3,6,5,35,0
30,2,10,2,1,2,4,6,3,40,0
66,2,10,2,1,2,0,4,1,20,0
39,1,13,1,1,1,2,3,1,40,0
37,4,0,1,1,1,6,3,1,50,1
34,4,0,2,1,1,7,1,1,40,0
17,3,7,1,1,3,2,2,1,20,0
43,1,13,1,1,3,4,4,1,60,1
46,1,13,1,1,1,6,3,1,50,1
17,3,7,1,1,3,3,4,1,20,0
60,10,4,1,1,1,8,3,1,40,0
63,12,14,1,1,1,1,3,1,40,0
42,7,12,1,1,1,4,3,1,40,0
30,0,5,1,1,1,2,3,4,40,0
33,4,0,1,1,1,0,3,1,40,0
43,2,10,1,1,1,4,3,3,40,0
20,0,5,2,1,3,5,5,1,40,0
30,2,10,1,1,3,0,5,5,72,0
37,4,0,1,1,1,0,3,1,45,0
33,2,10,2,0,2,0,6,1,40,0
49,1,13,1,2,1,6,3,1,40,1
65,4,0,2,1,5,3,6,1,17,0
35,5,15,1,1,1,6,3,1,55,1
27,1,13,1,1,1,2,3,1,40,0
33,4,0,1,1,1,4,3,1,45,1
18,11,8,2,1,3,4,2,1,20,0
41,12,14,1,5,1,6,3,1,50,0
38,1,13,1,1,3,5,4,1,40,0
45,4,0,1,1,1,8,3,1,40,0
18,2,10,1,0,3,0,2,1,40,0
33,2,10,2,1,4,3,6,1,38,0
28,4,0,1,1,3,7,4,1,40,0
47,4,0,2,1,2,6,6,3,40,0
30,7,12,2,1,1,0,1,5,20,0
36,7,12,1,1,1,6,3,1,40,0
21,4,0,1,1,3,4,2,1,30,0
44,1,13,1,1,3,6,4,1,40,0
33,4,0,1,1,6,4,4,1,20,0
61,4,0,1,0,1,0,3,5,6,0
29,2,10,1,1,1,2,3,1,40,0
45,2,10,1,1,1,2,3,1,40,1
18,4,0,2,0,3,0,2,1,60,0
29,8,11,1,5,3,0,4,1,56,1
27,1,13,2,1,3,6,2,1,40,0
21,2,10,1,1,1,8,3,1,20,0
22,2,10,2,0,1,0,1,1,35,0
49,2,10,1,3,1,2,3,1,45,1
35,2,10,1,1,1,5,3,1,50,0
47,4,0,1,1,1,2,3,1,40,1
37,2,10,1,5,1,0,3,1,40,0
37,8,11,1,1,1,6,3,1,48,1
26,4,0,1,1,2,2,4,1,40,0
18,4,0,1,0,3,0,2,1,40,0
55,2,10,1,4,1,2,3,1,45,0
47,7,12,1,1,1,4,3,1,50,1
59,4,0,2,1,4,2,6,3,40,0
70,4,0,2,1,5,0,6,1,5,0
53,4,0,1,4,1,1,3,1,40,1
39,4,0,2,1,2,6,6,1,40,0
38,0,5,1,1,1,7,3,1,40,0
33,2,10,2,1,4,1,6,1,50,0
19,2,10,1,0,3,0,2,1,40,0
28,4,0,1,1,3,0,4,1,40,0
74,14,6,2,1,2,3,4,1,1,0
40,1,13,1,1,1,0,3,1,40,1
35,8,11,1,1,2,4,4,1,40,0
35,4,0,1,2,2,2,4,1,50,0
41,2,10,1,1,1,4,3,1,40,1
38,2,10,1,1,3,4,4,1,50,0
29,14,6,1,2,1,2,3,1,35,1
46,4,0,1,2,1,5,3,1,50,0
46,4,0,2,1,2,2,4,1,40,0
40,1,13,1,1,1,6,3,1,60,1
29,1,13,1,4,1,5,3,1,40,1
39,7,12,1,1,1,0,3,5,60,0
31,4,0,1,1,3,5,2,1,60,0
50,12,14,2,5,2,5,4,1,70,0
31,1,13,2,6,3,6,4,1,40,0
27,2,10,1,1,1,2,3,1,45,0
27,2,10,1,1,3,7,4,5,25,0
28,1,13,2,1,3,6,4,1,20,0
21,4,0,2,1,3,3,2,5,30,0
57,1,13,1,5,2,5,4,1,40,0
56,12,14,2,5,2,6,4,1,40,0
22,4,0,2,0,3,0,4,1,40,0
48,17,1,2,1,4,3,6,1,40,0
36,2,10,1,3,2,4,6,2,55,0
51,11,8,1,1,1,0,3,1,40,0
39,7,12,1,5,3,0,4,1,48,0
43,4,0,1,1,1,0,3,1,70,1
38,12,14,1,1,1,6,3,2,40,0
51,4,0,1,5,1,8,3,1,40,0
43,4,0,1,6,1,6,3,1,40,0
44,12,14,1,1,1,6,3,1,40,1
35,4,0,2,1,2,5,6,1,50,0
40,4,0,1,1,1,6,3,1,40,1
39,14,6,2,1,4,3,2,5,12,0
47,10,4,1,3,1,2,3,1,40,0
23,17,1,2,1,3,3,2,1,15,0
26,3,7,1,1,1,8,3,1,40,0
25,4,0,2,5,3,6,2,5,40,0
29,2,10,1,1,4,7,4,5,42,0
30,4,0,1,1,3,8,4,1,45,0
57,1,13,1,6,1,0,3,2,40,0
37,8,11,1,3,1,4,3,1,40,1
39,1,13,1,1,1,4,3,1,48,1
37,12,14,2,1,3,5,4,1,40,1
45,4,0,1,0,1,0,3,1,40,0
21,2,10,2,1,3,4,2,1,16,0
25,2,10,2,6,1,0,1,5,40,0
61,4,0,2,6,5,0,6,3,40,0
59,4,0,1,1,1,0,3,1,15,0
28,4,0,1,1,3,7,2,1,40,0
24,2,10,2,1,3,0,6,1,40,0
47,4,0,1,1,1,8,3,1,40,1
29,4,0,1,1,7,0,3,1,80,0
49,0,5,2,2,2,3,4,1,20,0
41,1,13,2,5,2,6,6,1,35,0
33,2,10,2,1,3,5,4,5,40,0
20,2,10,1,0,3,0,2,1,40,0
40,15,16,2,1,1,6,1,1,20,1
32,2,10,1,1,2,7,4,1,16,0
48,1,13,1,1,2,4,4,5,40,1
24,2,10,2,1,3,4,2,1,40,0
50,8,11,1,1,1,1,3,1,38,1
31,4,0,1,6,3,0,5,2,40,0
23,8,11,1,1,1,2,3,1,55,1
35,4,0,1,1,1,3,3,1,40,0
50,4,0,1,5,1,0,3,1,40,0
39,0,5,1,1,2,7,4,1,50,0
52,10,4,1,1,1,3,3,1,48,0
44,4,0,1,1,1,0,3,1,80,0
43,1,13,1,1,1,6,3,1,50,1
39,4,0,1,1,1,6,3,1,40,0
33,10,4,1,1,3,0,4,1,40,1
31,12,14,1,1,3,5,4,1,40,1
40,2,10,2,2,1,6,1,1,40,1
28,5,15,1,5,1,6,3,1,40,0
19,11,8,2,1,3,6,4,2,25,0
35,8,11,1,1,1,2,3,1,50,0
44,1,13,1,1,1,6,3,1,60,0
40,1,13,1,2,1,0,3,1,40,0
20,2,10,2,1,3,0,2,1,35,0
55,4,0,1,1,2,2,6,5,48,1
30,10,4,1,1,4,0,4,1,35,0
38,4,0,1,1,1,4,3,1,55,1
75,4,0,1,1,1,4,3,1,20,0
17,3,7,1,1,3,3,2,1,15,0
79,12,14,1,0,1,0,3,1,40,1
20,2,10,1,1,3,4,2,1,30,0
25,7,12,1,1,3,1,4,1,30,0
27,1,13,1,1,1,4,3,1,45,0
19,2,10,2,1,3,4,2,1,20,0
21,2,10,2,1,1,4,1,3,40,0
19,2,10,1,1,3,3,2,1,20,0
42,2,10,1,1,3,3,4,1,40,0
28,14,6,1,1,1,2,3,1,36,0
47,2,10,1,2,1,2,3,1,40,1
59,2,10,2,1,2,3,6,1,32,0
50,4,0,1,1,1,2,3,1,40,1
48,4,0,1,3,1,5,3,1,80,0
33,4,0,1,5,1,0,3,1,40,0
27,7,12,2,1,3,4,4,1,40,0
45,15,16,1,1,3,6,4,1,30,1
24,10,4,1,1,3,4,2,1,40,0
31,4,0,2,1,1,0,1,1,40,1
24,16,3,1,1,3,0,5,5,40,0
29,4,0,1,1,3,5,4,1,40,0
24,4,0,1,1,3,8,2,1,30,0
24,1,13,2,1,3,0,4,1,30,0
28,2,10,2,1,3,5,4,5,45,0
63,4,0,1,0,1,0,3,1,40,0
36,2,10,1,4,1,7,3,1,50,0
58,10,4,1,6,1,0,3,1,40,0
51,2,10,2,1,2,5,4,1,36,0
42,2,10,1,1,1,2,3,1,50,1
39,2,10,1,1,1,8,3,1,40,0
26,1,13,2,1,3,6,2,2,40,0
39,2,10,1,1,3,2,4,1,40,0
28,1,13,1,1,3,6,4,1,45,0
51,1,13,1,1,1,6,3,3,40,1
45,1,13,1,1,6,5,6,1,40,0
45,8,11,1,1,1,2,3,1,40,0
23,1,13,2,6,3,6,4,1,40,0
38,2,10,1,1,3,3,4,1,40,0
38,3,7,1,1,6,0,2,1,36,0
39,2,10,1,1,1,8,3,1,40,0
52,8,11,1,1,3,0,4,1,50,0
17,11,8,2,1,3,4,2,1,6,0
31,1,13,1,1,1,5,3,1,50,0
22,4,0,1,1,3,0,2,5,24,0
47,4,0,2,6,2,0,6,1,38,0
28,2,10,2,1,3,0,4,1,40,0
30,4,0,2,0,3,0,6,5,40,0
41,4,0,1,1,1,0,3,1,50,1
29,12,14,1,1,3,6,4,5,42,0
42,5,15,1,2,2,6,6,1,60,1
52,2,10,1,4,1,0,3,1,40,0
35,1,13,2,1,3,6,4,1,40,0
28,7,12,2,1,3,0,2,1,40,0
46,12,14,1,1,1,6,3,1,46,1
21,2,10,2,0,3,0,2,1,40,0
45,4,0,2,5,6,0,6,5,40,0
21,4,0,1,1,3,0,2,1,40,0
74,14,6,1,1,1,0,3,1,20,0
29,4,0,1,1,1,0,5,1,40,0
39,4,0,2,5,2,0,6,1,40,0
44,2,10,1,1,1,2,3,1,45,1
23,1,13,1,3,3,0,4,1,40,0
32,7,12,2,5,2,5,4,5,40,0
61,14,6,2,0,2,0,4,1,40,0
43,4,0,2,1,2,5,4,1,30,1
23,17,1,2,1,3,3,4,2,40,0
18,2,10,2,1,3,0,2,1,38,0
38,4,0,1,1,1,7,3,1,40,0
33,1,13,1,1,4,6,4,1,35,0
19,2,10,2,3,3,3,2,2,35,0
23,2,10,1,1,3,0,4,1,40,0
37,4,0,1,1,2,1,2,1,45,0
25,4,0,1,1,3,0,2,1,40,0
36,4,0,1,1,2,0,6,1,43,0
45,11,8,2,1,1,0,1,5,40,1
32,1,13,2,1,3,0,4,1,48,0
65,3,7,2,0,2,0,4,2,15,0
18,3,7,1,2,3,2,2,1,40,0
25,4,0,1,1,3,0,6,1,40,0
29,12,14,1,1,3,4,4,1,65,0
53,2,10,1,1,1,2,3,1,40,0
33,15,16,1,1,1,6,3,1,60,1
27,1,13,1,1,3,2,4,1,45,0
24,4,0,1,6,1,0,3,1,40,0
54,10,4,1,2,1,8,3,1,50,0
23,2,10,2,1,3,4,4,1,30,0
45,8,11,2,1,5,0,4,2,40,0
36,2,10,2,1,1,5,1,1,35,1
36,3,7,1,1,1,2,3,1,40,1
44,12,14,2,5,3,6,4,1,40,0
24,4,0,1,1,3,0,6,5,40,0
39,2,10,1,1,2,4,2,1,70,0
50,4,0,2,1,6,7,6,1,40,0
38,4,0,2,1,1,5,1,1,40,1
58,1,13,2,1,5,5,6,1,40,0
44,4,0,1,3,1,3,3,5,48,0
24,1,13,1,1,3,4,2,2,55,0
52,4,0,1,3,1,5,3,1,40,1
46,1,13,1,1,2,4,4,1,40,1
50,15,16,1,3,1,6,3,1,60,1
34,7,12,1,1,1,2,3,1,44,0
40,7,12,1,1,3,1,4,5,40,0
53,1,13,2,1,2,0,6,1,40,0
24,4,0,2,1,3,0,2,1,40,0
58,1,13,1,0,1,0,3,1,70,0
26,2,10,1,1,1,2,3,1,45,0
22,7,12,1,1,3,7,2,1,40,0
36,4,0,1,1,1,2,3,1,40,0
78,7,12,2,0,5,0,4,1,4,0
36,1,13,1,1,1,6,3,1,45,1
43,1,13,2,5,1,6,1,1,28,0
60,10,4,1,1,1,7,3,1,40,0
49,12,14,1,5,1,6,3,1,40,1
50,10,4,1,3,1,2,3,1,63,1
34,10,4,1,2,3,7,6,5,10,0
46,2,10,1,1,1,0,3,1,40,0
46,1,13,1,5,1,0,3,5,40,0
69,4,0,1,1,1,3,3,1,20,0
32,14,6,1,1,1,2,3,1,40,1
40,1,13,1,5,3,6,4,1,50,1
61,16,3,1,1,1,7,3,1,45,0
56,2,10,1,1,1,5,3,1,40,1
47,4,0,1,1,1,1,3,1,40,0
29,4,0,1,1,1,8,3,5,40,0
37,4,0,1,1,1,8,3,1,46,0
51,5,15,2,1,3,6,4,1,50,1
44,12,14,1,6,1,5,3,1,40,1
33,4,0,2,1,4,3,6,1,40,0
51,5,15,1,2,2,6,4,1,80,1
24,8,11,1,1,1,8,3,1,40,0
37,8,11,2,2,3,3,2,1,40,0
40,2,10,1,1,2,5,4,1,40,0
34,12,14,1,1,3,5,2,1,40,0
61,1,13,2,0,2,0,6,1,40,0
56,4,0,1,3,1,5,3,1,40,0
69,3,7,2,4,5,0,4,1,20,0
41,8,11,2,2,2,3,6,1,10,0
40,4,0,1,1,1,2,3,1,40,0
57,2,10,1,1,3,7,2,5,40,0
26,1,13,1,1,1,5,3,1,55,0
53,4,0,1,1,1,2,3,1,46,1
90,10,4,2,0,4,0,4,1,15,0
39,1,13,1,1,2,5,4,1,55,0
51,1,13,2,4,5,0,4,1,40,0
56,1,13,1,4,1,5,3,1,40,1
51,14,6,2,1,4,0,6,5,40,0
17,11,8,1,1,3,6,2,1,20,0
42,2,10,2,1,2,5,4,1,50,0
42,2,10,2,1,2,0,2,1,40,0
29,5,15,1,1,3,6,6,1,45,1
33,1,13,1,1,1,6,3,1,40,1
47,5,15,1,1,1,6,3,1,60,1
43,2,10,1,1,2,8,4,1,40,0
64,5,15,1,2,1,6,3,1,9,1
40,4,0,1,1,2,0,4,1,60,1
21,16,3,1,1,3,7,4,1,40,0
31,2,10,1,1,1,5,3,1,40,0
60,8,11,2,1,5,5,6,2,40,1
32,11,8,1,1,1,4,3,1,40,1
66,1,13,1,0,1,0,3,1,20,0
27,4,0,1,1,3,2,2,5,20,0
40,4,0,2,1,1,5,1,1,40,0
27,4,0,2,1,1,3,1,1,40,1
18,2,10,1,1,3,3,2,1,30,0
43,4,0,2,1,4,3,4,5,40,0
52,4,0,1,1,1,8,3,1,48,1
31,4,0,1,1,3,3,4,1,85,0
28,4,0,1,1,1,0,3,1,60,0
44,12,14,2,1,3,6,4,1,35,0
37,2,10,1,2,1,0,3,1,84,0
35,1,13,1,1,1,5,3,1,50,1
42,0,5,1,1,4,2,6,5,40,0
18,14,6,1,1,3,3,2,5,10,0
46,12,14,1,3,1,4,3,1,60,1
54,4,0,1,4,1,0,3,1,40,1
54,4,0,1,1,1,4,3,1,50,0
56,2,10,2,1,2,0,4,1,45,0
27,2,10,1,1,3,4,6,1,50,0
26,1,13,2,1,3,0,2,1,40,0
41,2,10,1,5,1,2,3,1,40,0
41,4,0,1,1,1,7,3,1,40,0
32,2,10,2,1,2,8,6,1,40,0
18,4,0,2,1,3,0,2,1,30,0
36,4,0,1,1,1,7,3,1,65,0
37,14,6,1,1,3,7,4,1,40,0
31,16,3,1,1,3,0,2,1,25,0
46,1,13,1,1,1,5,3,1,51,0
24,4,0,1,1,2,8,4,1,40,0
25,1,13,1,3,3,5,2,2,35,0
55,16,3,1,1,1,2,3,1,50,0
64,4,0,1,5,5,5,4,1,40,0
30,1,13,2,5,3,6,4,1,40,0
65,12,14,1,1,3,6,4,1,99,0
46,1,13,1,4,2,6,4,1,40,0
45,12,14,1,1,1,5,3,1,60,1
18,2,10,2,1,3,4,2,1,25,0
32,1,13,1,1,1,5,3,1,40,0
38,1,13,2,0,1,0,1,4,50,1
34,15,16,1,6,1,6,3,1,45,1
35,4,0,1,1,1,2,3,1,40,0
26,4,0,1,1,3,2,2,1,40,0
24,2,10,1,1,3,4,5,1,35,0
45,4,0,1,2,1,4,3,1,80,1
36,14,6,2,1,3,7,4,1,34,0
44,10,4,1,1,1,8,3,4,40,0
23,2,10,2,1,3,0,4,1,60,0
57,4,0,1,1,1,2,3,1,55,0
41,2,10,1,2,1,4,3,1,60,1
20,4,0,1,5,1,0,3,5,30,0
32,2,10,1,1,1,2,3,1,36,0
60,4,0,2,1,1,3,1,1,40,1
38,1,13,2,3,3,2,4,1,20,0
29,4,0,2,1,3,0,4,1,45,0
22,4,0,1,1,3,2,2,1,40,0
21,2,10,1,1,3,4,2,2,30,0
40,4,0,1,5,1,3,5,1,40,0
59,2,10,1,1,1,5,3,1,45,1
45,12,14,1,6,2,5,4,1,45,0
76,4,0,2,5,5,3,4,1,13,0
45,1,13,1,1,1,8,3,1,40,1
49,12,14,2,5,4,6,6,1,70,0
36,8,11,2,5,3,0,4,5,60,1
22,3,7,1,1,3,2,2,1,35,0
47,8,11,2,1,2,6,6,1,44,0
26,4,0,1,1,7,4,3,1,55,0
21,2,10,1,1,2,2,2,1,40,0
27,4,0,2,1,3,0,2,1,15,0
26,1,13,1,1,3,3,4,1,40,0
20,8,11,2,1,3,1,2,1,25,0
31,12,14,1,2,3,6,4,1,45,0
57,12,14,2,5,2,3,6,5,40,0
39,3,7,2,1,2,4,5,1,40,0
36,7,12,1,1,3,1,4,5,40,1
66,2,10,1,1,1,5,3,1,45,0
34,2,10,1,5,1,2,3,1,40,0
80,4,0,1,0,1,0,3,1,25,0
21,4,0,2,1,3,3,5,1,40,0
40,1,13,1,1,1,5,3,1,32,1
49,7,12,2,5,2,0,4,1,30,0
48,2,10,2,2,2,4,4,1,60,0
19,2,10,1,6,3,3,4,1,24,0
42,3,7,1,1,1,0,3,5,40,0
59,4,0,1,1,1,0,3,1,45,0
63,2,10,2,1,2,3,4,1,40,0
26,4,0,1,1,3,2,5,1,40,0
41,0,5,2,1,2,3,5,1,35,0
42,2,10,1,1,1,0,3,1,40,0
19,4,0,1,1,3,3,2,1,20,0
45,3,7,2,5,1,3,1,1,25,0
47,4,0,2,1,1,3,1,1,30,1
47,4,0,2,1,2,0,4,1,40,0
34,8,11,1,1,1,2,3,1,40,0
49,1,13,1,2,1,4,3,1,40,1
36,4,0,1,1,2,0,4,1,40,0
53,4,0,1,1,5,2,6,1,40,1
21,2,10,1,0,3,0,4,1,45,0
39,4,0,1,1,2,7,4,1,40,0
52,8,11,1,2,1,2,3,1,40,0
18,2,10,2,1,3,4,2,1,35,0
59,8,11,1,1,3,2,4,2,40,0
50,4,0,1,1,1,2,3,1,50,1
31,1,13,1,1,1,1,3,2,40,1
52,2,10,2,0,1,0,1,1,40,1
41,2,10,1,2,1,5,3,1,40,1
45,7,12,1,1,5,1,6,1,40,1
54,12,14,2,5,2,6,4,1,40,0
22,4,0,1,1,3,0,4,1,25,0
50,4,0,1,1,1,0,3,1,40,1
20,7,12,2,0,3,0,4,1,32,0
43,4,0,2,1,2,0,4,1,40,0
48,1,13,1,5,1,6,3,1,40,0
24,1,13,1,1,3,5,4,1,45,0
54,2,10,1,1,1,4,3,1,40,1
26,4,0,1,1,1,0,3,1,40,0
53,1,13,1,1,1,2,3,1,40,1
51,15,16,1,3,1,6,3,1,40,1
54,12,14,1,1,1,5,3,1,44,1
32,4,0,1,6,1,2,3,1,49,1
46,4,0,1,1,1,2,3,5,40,0
60,1,13,1,0,1,0,3,1,12,0
52,4,0,2,5,2,0,4,1,45,0
44,4,0,2,1,2,0,4,1,40,0
56,2,10,1,3,1,5,3,1,40,0
57,4,0,1,1,1,5,3,1,40,0
35,4,0,2,1,3,3,6,5,40,0
30,7,12,2,1,3,1,4,1,40,0
29,2,10,1,1,3,7,4,1,35,0
49,1,13,1,1,1,5,3,1,66,1
28,14,6,1,1,3,7,4,1,40,0
30,2,10,2,1,4,0,6,5,40,0
45,4,0,1,1,2,3,4,1,40,0
17,14,6,1,1,3,3,2,1,12,0
54,14,6,1,5,1,0,3,1,40,0
31,2,10,1,1,1,0,3,1,40,0
54,15,16,1,1,1,5,3,1,50,1
55,1,13,1,0,1,0,3,1,40,0
26,7,12,2,1,1,0,2,1,40,0
37,0,5,1,1,1,7,3,1,50,0
34,4,0,1,1,2,2,4,3,48,1
38,1,13,1,1,1,6,3,1,40,0
51,2,10,1,1,1,5,3,1,45,0
41,4,0,1,1,3,5,4,2,60,0
24,2,10,1,1,3,7,4,1,40,0
56,1,13,1,3,1,5,3,1,50,1
33,4,0,1,1,3,2,2,2,40,0
31,14,6,1,1,1,8,3,1,40,0
27,2,10,1,1,3,7,4,5,50,0
32,1,13,1,2,1,4,5,1,45,0
35,7,12,1,1,1,5,3,1,40,0
43,2,10,1,1,1,2,3,1,45,1
40,4,0,2,1,2,3,6,1,36,0
19,4,0,1,2,3,3,2,1,53,0
23,7,12,1,1,3,7,2,1,32,0
40,4,0,1,1,4,8,6,1,40,0
59,4,0,1,1,2,2,4,1,38,1
43,4,0,1,1,1,2,3,1,40,0
43,14,6,1,2,1,2,3,1,60,0
53,4,0,2,1,5,8,4,1,40,0
26,4,0,1,1,1,4,3,1,40,0
68,2,10,1,3,1,5,3,1,20,1
41,1,13,1,1,1,4,3,1,48,1
32,4,0,1,2,2,2,6,1,40,0
25,1,13,1,6,3,5,4,1,40,0
20,4,0,1,1,3,3,2,1,40,0
